,name,lat,lon,startup distance,startup lat,startup lon,design distance,design lat,design lon,starbucks distance,starbucks lat,starbucks lon,airport distance,airport lat,airport lon,school distance,school lat,school lon,club distance,club lat,club lon,vegan distance,vegan lat,vegan lon,stadium distance,stadium lat,stadium lon,pet services distance,pet services lat,pet services lon
90,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
91,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
92,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
93,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
94,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
95,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
96,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
97,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
98,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
99,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
100,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
101,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
102,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
103,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
104,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
105,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
106,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
107,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
108,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
109,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
110,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
111,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
112,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
113,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
114,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
115,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
116,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
117,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
118,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
119,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
120,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
121,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
122,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
123,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
124,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
125,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
126,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
127,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
128,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
129,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
130,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
131,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
132,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
133,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
134,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
135,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
136,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
137,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
138,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
139,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
140,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
141,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
142,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
143,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
144,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
145,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
146,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
147,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
148,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
149,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
150,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
151,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
152,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
153,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
154,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
155,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
156,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
157,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
158,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
159,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
160,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
161,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
162,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
163,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
164,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
165,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
166,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
167,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
168,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
169,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
170,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
171,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
172,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
173,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
174,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
175,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
176,Daily Flat Rental,40.412323,-3.703248,567,40.416979,-3.706057,357,40.409888,-3.705905,581,40.417539,-3.702775,429,40.414757,-3.69931,604,40.410374,-3.696515,24,40.412294,-3.703514,42,40.412631,-3.703219,497,40.41678,-3.70379,626,40.407176,-3.700312
